Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Total_Cost,Profit,Sales_Channel,Payment_Method,Customer_Rating
ORD-01155,2025-10-07,C1249,Consumer,Central,Winnipeg,Electronics,Laptop,2,928.49,0.15,1578.43,1240.0,338.43,Online,Credit Card,5
ORD-01156,2026-02-09,C1405,Small Business,West,Calgary,Electronics,Webcam,1,115.9,0,115.9,55.0,60.9,Online,Credit Card,
ORD-01157,2025-07-07,C1274,Consumer,East,Quebec City,Accessories,Keyboard,8,69.28,0.15,471.1,224.0,247.1,Retail Store,PayPal,5
ORD-01158,2025-09-25,C1065,Corporate,West,Vancouver,Furniture,Standing Desk,4,549.88,0.05,2089.54,1320.0,769.54,Partner,Bank Transfer,3
ORD-01159,2026-05-06,C1223,Consumer,West,Vancouver,Accessories,Mouse,1,38.26,0.1,34.43,14.0,20.43,Online,Bank Transfer,5
ORD-01160,2025-05-27,C1022,Consumer,Central,Winnipeg,Electronics,Laptop,3,920.23,0.1,2484.62,1860.0,624.62,Partner,Debit Card,3
ORD-01161,2025-12-16,C1032,Corporate,Central,Toronto,Furniture,Office Chair,4,344.73,0,1378.92,740.0,638.92,Online,Debit Card,4
ORD-01162,2025-07-19,C1082,Consumer,Central,Winnipeg,Electronics,Webcam,1,117.44,0.05,111.57,55.0,56.57,Retail Store,PayPal,4
ORD-01163,2025-02-28,C1189,Consumer,West,Calgary,Electronics,Monitor,2,260.81,0,521.62,290.0,231.62,Retail Store,Debit Card,3
ORD-01164,2025-04-17,C1114,Small Business,East,Montreal,Electronics,Laptop,2,865.76,0.1,1558.37,1240.0,318.37,Retail Store,Credit Card,3
ORD-01165,2025-01-21,C1349,Consumer,East,Quebec City,Electronics,Printer,3,204.95,0.05,584.11,336.0,248.11,Retail Store,PayPal,
ORD-01166,2025-12-20,C1374,Consumer,East,Quebec City,Electronics,Webcam,8,115.72,0,925.76,440.0,485.76,Retail Store,Bank Transfer,4
ORD-01167,2025-09-21,C1436,Consumer,West,Victoria,Electronics,Laptop,2,934.17,0.05,1774.92,1240.0,534.92,Online,Bank Transfer,4
ORD-01168,2025-05-09,C1198,Consumer,East,Quebec City,Accessories,Mouse,8,39.77,0.1,286.34,112.0,174.34,Online,PayPal,
ORD-01169,2025-12-12,C1337,Consumer,Central,Winnipeg,Furniture,Standing Desk,3,553.75,0.1,1495.12,990.0,505.12,Online,Bank Transfer,5
ORD-01170,2026-02-23,C1426,Consumer,Central,Winnipeg,Accessories,Headset,1,88.19,0.1,79.37,38.0,41.37,Online,Credit Card,5
ORD-01171,2025-07-24,C1012,Small Business,West,Victoria,accessories,USB-C Hub,5,83.54,0.05,396.81,155.0,241.81,Partner,Bank Transfer,4
ORD-01172,2025-06-26,C1162,Small Business,Central,Winnipeg,Electronics,Printer,4,193.0,0.1,694.8,448.0,246.8,Retail Store,Debit Card,
ORD-01173,2025-05-14,C1402,Small Business,Central,Ottawa,Electronics,Printer,8,203.51,0.15,1383.87,896.0,487.87,Retail Store,Credit Card,4
ORD-01174,2025-01-22,C1109,Consumer,West,Vancouver,Furniture,Office Chair,5,318.46,0,1592.3,925.0,667.3,Partner,Credit Card,5
ORD-01175,2026-01-07,C1410,Consumer,East,Quebec City,Electronics,Printer,6,196.06,0,1176.36,672.0,504.36,Online,Debit Card,4
ORD-01176,2025-06-17,C1143,Consumer,Central,Toronto,Accessories,USB-C Hub,6,81.59,0.1,440.59,186.0,254.59,Retail Store,Credit Card,4
ORD-01177,2025-05-31,C1352,Consumer,Central,Toronto,Electronics,Laptop,1,856.79,0,856.79,620.0,236.79,Online,Bank Transfer,5
ORD-01178,2025-07-06,C1035,Small Business,Central,Toronto,Electronics,Webcam,8,124.63,0.2,797.63,440.0,357.63,Partner,Debit Card,4
ORD-01179,2025-11-04,C1364,Corporate,East,Quebec City,Accessories,Keyboard,2,70.93,0,141.86,56.0,85.86,Partner,PayPal,4
ORD-01180,2026-05-22,C1266,Consumer,West,Calgary,Electronics,Printer,2,195.6,0,391.2,224.0,167.2,Partner,Bank Transfer,3
ORD-01181,2025-11-23,C1234,Consumer,West,Vancouver,Accessories,Mouse,5,39.08,0,195.4,70.0,125.4,Partner,PayPal,4
ORD-01182,2025-02-02,C1018,Consumer,West,Calgary,Electronics,Laptop,3,889.19,0.15,2267.43,1860.0,407.43,Online,Bank Transfer,5
ORD-01183,2025-12-10,C1144,Consumer,Central,Winnipeg,Furniture,Standing Desk,3,552.87,0.1,1492.75,990.0,502.75,Partner,Credit Card,5
ORD-01184,2026-04-06,C1124,Corporate,East,Montreal,Furniture,Office Chair,5,338.64,0,1693.2,925.0,768.2,Online,Debit Card,4
ORD-01185,2026-01-18,C1413,Small Business,West,Vancouver,Electronics,Printer,4,190.26,0,761.04,448.0,313.04,Partner,Credit Card,5
ORD-01186,2025-06-09,C1071,Consumer,East,Halifax,Electronics,Webcam,3,114.66,0.05,326.78,165.0,161.78,Retail Store,Credit Card,4
ORD-01187,2025-07-10,C1164,Small Business,West,Calgary,Electronics,Monitor,1,239.48,0,239.48,145.0,94.48,Online,Bank Transfer,4
ORD-01188,2025-07-22,C1226,Consumer,East,Quebec City,Electronics,Printer,3,207.21,0.05,590.55,336.0,254.55,Retail Store,Credit Card,4
ORD-01189,2025-03-23,C1038,Consumer,West,Vancouver,Accessories,Headset,1,91.82,0.1,82.64,38.0,44.64,Partner,Debit Card,4
ORD-01190,2025-11-26,C1128,Small Business,West,Vancouver,Furniture,Standing Desk,4,538.19,0.05,2045.12,1320.0,725.12,Retail Store,Debit Card,5
ORD-01191,2026-06-28,C1030,Consumer,West,Calgary,Accessories,Headset,1,93.61,0.05,88.93,38.0,50.93,Online,Credit Card,5
ORD-01192,2026-04-02,C1033,Small Business,West,Calgary,Electronics,Monitor,1,252.63,0.1,227.37,145.0,82.37,Partner,PayPal,5
ORD-01193,2026-04-07,C1116,Consumer,Central,Winnipeg,Electronics,Webcam,2,122.93,0.05,233.57,110.0,123.57,Online,Credit Card,4
ORD-01194,2025-12-28,C1231,Small Business,Central,Ottawa,Electronics,Webcam,2,124.41,0.05,236.38,110.0,126.38,Partner,Debit Card,4
ORD-01195,2026-01-30,C1222,Consumer,Central,Toronto,Accessories,Keyboard,4,69.05,0,276.2,112.0,164.2,Partner,Debit Card,4
ORD-01196,2025-07-08,C1155,Consumer,West,Vancouver,Electronics,Laptop,2,890.29,0,1780.58,1240.0,540.58,Online,Debit Card,5
ORD-01197,2025-07-14,C1054,Corporate,Central,Winnipeg,Electronics,Webcam,2,114.71,0.2,183.54,110.0,73.54,Online,PayPal,4
ORD-01198,2026-05-04,C1157,Corporate,East,Quebec City,accessories,Keyboard,1,66.58,0.05,63.25,28.0,35.25,Retail Store,PayPal,4
ORD-01199,2025-11-15,C1442,Small Business,East,Halifax,Furniture,Standing Desk,5,543.02,0,2715.1,1650.0,1065.1,Retail Store,PayPal,4
ORD-01200,2026-04-30,C1160,Consumer,West,Vancouver,Electronics,Webcam,2,124.91,0.1,224.84,110.0,114.84,Partner,PayPal,
ORD-01201,2025-12-15,C1303,Corporate,East,Quebec City,Accessories,Mouse,8,41.64,0.05,316.46,112.0,204.46,Retail Store,Debit Card,4
ORD-01202,2026-05-16,C1270,Corporate,East,Quebec City,Electronics,Laptop,1,883.94,0,883.94,620.0,263.94,Online,Bank Transfer,
ORD-01203,2025-09-30,C1030,Small Business,West,Victoria,Furniture,Standing Desk,4,569.12,0,2276.48,1320.0,956.48,Online,Debit Card,
ORD-01204,2025-08-17,C1248,Small Business,East, Montreal,Furniture,Office Chair,2,345.06,0.1,621.11,370.0,251.11,Retail Store,Debit Card,5
ORD-01205,2025-07-12,C1127,Consumer,East,Halifax,Electronics,Monitor,1,250.09,0.05,237.59,145.0,92.59,Partner,Bank Transfer,5
ORD-01206,2025-01-12,C1238,Consumer,Central,Ottawa,Accessories,Mouse,1,38.31,0.1,34.48,14.0,20.48,Retail Store,Bank Transfer,4
ORD-01207,2026-01-27,C1310,Consumer,East,Montreal,Electronics,Printer,2,193.95,0.05,368.5,224.0,144.5,Partner,PayPal,
ORD-01208,2025-06-16,C1161,Consumer,East,Montreal,Furniture,Office Chair,8,325.66,0.05,2475.02,1480.0,995.02,Partner,Credit Card,5
ORD-01209,2026-03-21,C1387,Small Business,East,Quebec City,Furniture,Standing Desk,1,540.31,0.1,486.28,330.0,156.28,Retail Store,Credit Card,3
ORD-01210,2025-05-16,C1184,Consumer,Central,Toronto,Electronics,Monitor,1,239.79,0.1,215.81,145.0,70.81,Online,PayPal,5
ORD-01211,2025-03-25,C1079,Consumer,Central,Ottawa,Electronics,Monitor,2,247.39,0.1,445.3,290.0,155.3,Retail Store,Debit Card,4
ORD-01212,2026-04-05,C1357,Consumer,West,Vancouver,Accessories,Headset,1,91.28,0,91.28,38.0,53.28,Retail Store,Bank Transfer,4
ORD-01213,2025-02-13,C1324,Corporate,West,Vancouver,Accessories,Mouse,8,39.54,0,316.32,112.0,204.32,Online,Credit Card,5
ORD-01214,2026-06-07,C1106,Small Business,Central,Ottawa,Electronics,Laptop,3,908.06,0,2724.18,1860.0,864.18,Retail Store,Bank Transfer,4
ORD-01215,2025-01-08,C1274,Consumer,Central,Winnipeg,Electronics,Monitor,2,242.81,0,485.62,290.0,195.62,Partner,PayPal,3
ORD-01216,2025-09-30,C1133,Corporate,East,Quebec City,Accessories,USB-C Hub,2,77.56,0,155.12,62.0,93.12,Retail Store,Credit Card,5
ORD-01217,2025-10-20,C1021,Small Business,Central,Toronto,Electronics,Webcam,3,116.21,0.05,331.2,165.0,166.2,Retail Store,Credit Card,5
ORD-01218,2025-07-30,C1027,Small Business,West,Calgary,Accessories,Headset,5,88.74,0.1,399.33,190.0,209.33,Partner,PayPal,4
ORD-01219,2025-08-11,C1198,Corporate,East,Montreal,Accessories,Headset,1,94.01,0,94.01,38.0,56.01,Partner,Bank Transfer,5
ORD-01220,2026-02-05,C1039,Small Business,East,Montreal,electronics,Webcam,2,125.24,0.1,225.43,110.0,115.43,Retail Store,Credit Card,4
ORD-01221,2025-02-01,C1081,Corporate,East,Montreal,Electronics,Laptop,8,906.12,0,7248.96,4960.0,2288.96,Online,Credit Card,4
ORD-01222,2026-01-12,C1152,Small Business,West,Calgary,Accessories,Mouse,10,40.6,0,406.0,140.0,266.0,Online,Credit Card,3
ORD-01223,2025-11-06,C1349,Corporate,West,Victoria,Electronics,Webcam,10,125.02,0,1250.2,550.0,700.2,Retail Store,Bank Transfer,3
ORD-01224,2025-06-28,C1011,Consumer,West,Vancouver,Electronics,Monitor,3,244.32,0.1,659.66,435.0,224.66,Partner,Credit Card,
ORD-01225,2025-06-06,C1006,Consumer,West,Vancouver,Furniture,Standing Desk,3,545.17,0.15,1390.18,990.0,400.18,Online,Credit Card,3
ORD-01226,2025-10-15,C1353,Consumer,East,Quebec City,Electronics,Webcam,1,116.25,0.2,93.0,55.0,38.0,Retail Store,Credit Card,
ORD-01227,2025-02-15,C1186,Consumer,East,Quebec City,Accessories,USB-C Hub,8,76.37,0.15,519.32,248.0,271.32,Online,PayPal,4
ORD-01228,2026-04-13,C1327,Corporate,Central,Winnipeg,Accessories,Keyboard,2,68.74,0.05,130.61,56.0,74.61,Retail Store,Bank Transfer,5
ORD-01229,2025-06-28,C1253,Consumer,East,Quebec City,Furniture,Office Chair,2,338.29,0.1,608.92,370.0,238.92,Online,PayPal,5
ORD-01230,2026-03-19,C1441,Consumer,West,Calgary,Accessories,Headset,5,92.27,0.05,438.28,190.0,248.28,Online,Credit Card,4
ORD-01231,2025-12-18,C1417,Consumer,East,Halifax,Accessories,Keyboard,2,72.08,0,144.16,56.0,88.16,Retail Store,Bank Transfer,4
ORD-01232,2025-03-25,C1084,Consumer,Central,Toronto,Accessories,USB-C Hub,2,80.39,0,160.78,62.0,98.78,Retail Store,PayPal,4
ORD-01233,2026-05-16,C1383,Consumer,West,Victoria,Furniture,Office Chair,2,332.53,0,665.06,370.0,295.06,Retail Store,Credit Card,5
ORD-01234,2025-08-20,C1258,Small Business,East,Halifax,Electronics,Webcam,1,124.71,0.1,112.24,55.0,57.24,Retail Store,Bank Transfer,4
ORD-01235,2025-05-28,C1417,Consumer,West,Calgary,Accessories,Headset,1,86.36,0.05,82.04,38.0,44.04,Retail Store,Credit Card,4
ORD-01236,2025-01-17,C1060,Corporate,West,Victoria,Electronics,Monitor,1,248.81,0,248.81,145.0,103.81,Retail Store,PayPal,5
ORD-01237,2026-02-17,C1244,Consumer,West,Calgary,Electronics,Printer,1,201.78,0.05,191.69,112.0,79.69,Online,Bank Transfer,3
ORD-01238,2025-02-02,C1050,Small Business,Central,Ottawa,Furniture,Office Chair,1,331.28,0,331.28,185.0,146.28,Partner,PayPal,5
ORD-01239,2026-05-18,C1125,Small Business,West,Victoria,Electronics,Laptop,8,863.27,0,6906.16,4960.0,1946.16,Online,Bank Transfer,4
ORD-01240,2026-01-24,C1231,Consumer,East,Quebec City,Accessories,Mouse,3,40.81,0.05,116.31,42.0,74.31,Online,Bank Transfer,4
ORD-01241,2025-04-08,C1092,Small Business,West,Calgary,Accessories,Keyboard,2,66.97,0.05,127.24,56.0,71.24,Online,PayPal,
ORD-01242,2026-02-02,C1437,Consumer,East,Halifax,Electronics,Laptop,1,895.65,0,895.65,620.0,275.65,Retail Store,Credit Card,4
ORD-01243,2025-10-25,C1002,Consumer,East,Quebec City,Furniture,Standing Desk,1,549.23,0,549.23,330.0,219.23,Retail Store,Debit Card,5
ORD-01244,2026-01-21,C1413,Corporate,West,Victoria,Accessories,Keyboard,1,71.49,0.05,67.92,28.0,39.92,Retail Store,Credit Card,4
ORD-01245,2025-06-18,C1268,Consumer,West,Vancouver,Electronics,Printer,2,190.4,0.1,342.72,224.0,118.72,Online,Credit Card,5
ORD-01246,2026-03-05,C1340,Small Business,Central,Toronto,Accessories,Headset,2,93.39,0,186.78,76.0,110.78,Online,Bank Transfer,5
ORD-01247,2026-02-15,C1279,Consumer,East,Montreal,Accessories,Keyboard,1,69.61,0.1,62.65,28.0,34.65,Retail Store,PayPal,5
ORD-01248,2026-05-05,C1382,Consumer,West,Calgary,Accessories,Keyboard,2,68.59,0,137.18,56.0,81.18,Online,Credit Card,5
ORD-01249,2026-01-16,C1070,Small Business,West,Calgary,Electronics,Laptop,1,934.22,0,934.22,620.0,314.22,Retail Store,Debit Card,5
ORD-01250,2026-05-07,C1439,Consumer,West,Vancouver,Electronics,Webcam,2,121.51,0.05,230.87,110.0,120.87,Online,Debit Card,4
ORD-01251,2025-05-11,C1211,Corporate,East,Montreal,Electronics,Monitor,2,253.16,0,506.32,290.0,216.32,Online,Debit Card,5
ORD-01252,2025-09-26,C1191,Consumer,Central,Toronto,Furniture,Standing Desk,1,562.45,0,562.45,330.0,232.45,Online,Bank Transfer,5
ORD-01253,2025-08-19,C1080,Small Business,East,Montreal,Electronics,Webcam,3,123.05,0.1,332.24,165.0,167.24,Partner,PayPal,4
ORD-01254,2026-05-25,C1328,Consumer,West,Victoria,Electronics,Printer,1,192.9,0.15,163.97,112.0,51.97,Online,PayPal,3
ORD-01255,2025-10-12,C1157,Corporate,Central,Ottawa,Electronics,Webcam,3,121.25,0.15,309.19,165.0,144.19,Online,Bank Transfer,
ORD-01256,2026-01-31,C1046,Small Business,East,Halifax,Accessories,USB-C Hub,6,79.74,0.05,454.52,186.0,268.52,Retail Store,PayPal,
ORD-01257,2026-06-30,C1160,Consumer,East,Halifax,Electronics,Monitor,1,250.33,0,250.33,145.0,105.33,Online,Debit Card,5
ORD-01258,2025-07-15,C1337,Consumer,Central,Ottawa,Accessories,Mouse,4,39.69,0,158.76,56.0,102.76,Online,Debit Card,4
ORD-01259,2025-10-30,C1060,Small Business,West,Calgary,Furniture,Office Chair,3,330.65,0.05,942.35,555.0,387.35,Online,Debit Card,5
ORD-01260,2025-07-30,C1138,Small Business,East,Halifax,furniture,Office Chair,1,329.47,0,329.47,185.0,144.47,Online,PayPal,
ORD-01261,2025-05-30,C1096,Corporate,Central,Winnipeg,Electronics,Monitor,1,237.57,0.2,190.06,145.0,45.06,Retail Store,Bank Transfer,5
ORD-01262,2026-04-11,C1250,Consumer,East,Halifax,Accessories,Headset,2,91.14,0.2,145.82,76.0,69.82,Online,Bank Transfer,4
ORD-01263,2026-03-24,C1035,Consumer,Central,Ottawa,Electronics,Monitor,1,238.52,0.2,190.82,145.0,45.82,Retail Store,Credit Card,5
ORD-01264,2025-10-02,C1319,Corporate,West,Vancouver,Furniture,Standing Desk,1,541.06,0,541.06,330.0,211.06,Retail Store,PayPal,5
ORD-01265,2026-03-17,C1077,Small Business,West,Vancouver,Accessories,Mouse,3,41.35,0.05,117.85,42.0,75.85,Online,PayPal,3
ORD-01266,2025-08-14,C1138,Consumer,West,Victoria,Accessories,Mouse,2,40.45,0.05,76.86,28.0,48.86,Online,Credit Card,
ORD-01267,2025-04-08,C1001,Small Business,West,Victoria,Accessories,Mouse,1,39.11,0.15,33.24,14.0,19.24,Partner,PayPal,4
ORD-01268,2026-03-22,C1076,Consumer,East,Halifax,Furniture,Standing Desk,2,546.92,0.05,1039.15,660.0,379.15,Retail Store,Bank Transfer,5
ORD-01269,2025-01-24,C1255,Consumer,East,Quebec City,Accessories,Mouse,5,39.28,0.05,186.58,70.0,116.58,Retail Store,Bank Transfer,5
ORD-01270,2025-07-30,C1160,Small Business,Central,Toronto,Electronics,Monitor,3,242.67,0.1,655.21,435.0,220.21,Online,Bank Transfer,5
ORD-01271,2025-10-08,C1288,Consumer,West,Calgary,Accessories,Headset,6,91.67,0.2,440.02,228.0,212.02,Partner,Credit Card,4
ORD-01272,2026-04-09,C1217,Consumer,East,Montreal,Furniture,Standing Desk,2,546.98,0.05,1039.26,660.0,379.26,Online,Bank Transfer,4
ORD-01273,2025-09-19,C1330,Corporate,Central,Toronto,Accessories,Headset,2,93.17,0,186.34,76.0,110.34,Online,Credit Card,4
ORD-01274,2026-01-26,C1040,Corporate,Central,Toronto,Accessories,Mouse,1,38.19,0.1,34.37,14.0,20.37,Online,Bank Transfer,5
ORD-01275,2025-06-02,C1118,Corporate,Central,Toronto,Furniture,Standing Desk,1,551.12,0,551.12,330.0,221.12,Online,Credit Card,4
ORD-01276,2025-06-30,C1364,Corporate,Central,Winnipeg,Electronics,Webcam,8,116.33,0.1,837.58,440.0,397.58,Online,Credit Card,4
ORD-01277,2025-04-14,C1095,Consumer,Central,Toronto,Accessories,USB-C Hub,1,77.21,0.1,69.49,31.0,38.49,Retail Store,Credit Card,4
ORD-01278,2025-11-30,C1079,Consumer,West,Victoria,Accessories,USB-C Hub,5,77.33,0,386.65,155.0,231.65,Partner,Debit Card,4
ORD-01279,2026-01-12,C1386,Consumer,East,Quebec City,Electronics,Webcam,1,121.67,0,121.67,55.0,66.67,Online,Credit Card,3
ORD-01280,2026-01-22,C1206,Small Business,West,Vancouver,Accessories,Headset,2,90.36,0,180.72,76.0,104.72,Retail Store,PayPal,
ORD-01281,2026-02-19,C1188,Corporate,Central,Winnipeg,Furniture,Standing Desk,1,526.53,0,526.53,330.0,196.53,Online,Credit Card,5
ORD-01282,2026-02-27,C1326,Consumer,Central, Ottawa,Accessories,Headset,2,89.41,0,178.82,76.0,102.82,Online,Bank Transfer,4
ORD-01283,2025-05-24,C1238,Consumer,East,Quebec City,Furniture,Standing Desk,1,549.26,0.05,521.8,330.0,191.8,Online,PayPal,
ORD-01284,2025-07-29,C1191,Consumer,Central,Toronto,Furniture,Standing Desk,8,528.06,0.1,3802.03,2640.0,1162.03,Online,PayPal,3
ORD-01285,2026-04-22,C1444,Consumer,Central,Winnipeg,Furniture,Standing Desk,1,524.72,0.05,498.48,330.0,168.48,Retail Store,Credit Card,
ORD-01286,2025-12-27,C1030,Consumer,Central,Toronto,Accessories,Headset,7,91.89,0,643.23,266.0,377.23,Partner,Debit Card,3
ORD-01287,2026-06-18,C1026,Small Business,Central,Toronto,Electronics,Webcam,2,117.41,0.1,211.34,110.0,101.34,Online,Bank Transfer,4
ORD-01288,2026-05-15,C1078,Consumer,Central,Winnipeg,Electronics,Laptop,3,944.87,0.05,2692.88,1860.0,832.88,Retail Store,PayPal,5
ORD-01289,2026-03-27,C1112,Small Business,East,Halifax,Accessories,Headset,1,87.97,0.05,83.57,38.0,45.57,Online,Credit Card,3
ORD-01290,2025-11-07,C1130,Consumer,West,Vancouver,Accessories,Mouse,4,39.7,0.15,134.98,56.0,78.98,Retail Store,Credit Card,4
ORD-01291,2025-03-09,C1344,Small Business,West,Vancouver,Accessories,Headset,3,86.98,0.15,221.8,114.0,107.8,Online,Credit Card,
ORD-01292,2025-03-23,C1285,Corporate,East,Quebec City,Furniture,Office Chair,3,322.01,0.2,772.82,555.0,217.82,Partner,PayPal,5
ORD-01293,2026-06-24,C1011,Consumer,West,Calgary,Electronics,Printer,2,194.51,0.15,330.67,224.0,106.67,Retail Store,Bank Transfer,5
ORD-01294,2025-10-06,C1441,Small Business,Central,Winnipeg,Accessories,Headset,2,88.19,0.2,141.1,76.0,65.1,Online,Credit Card,5
ORD-01295,2025-06-01,C1258,Consumer,East,Montreal,Accessories,Mouse,5,40.78,0.15,173.31,70.0,103.31,Partner,Bank Transfer,5
ORD-01296,2026-02-14,C1396,Consumer,Central,Winnipeg,Furniture,Office Chair,1,335.36,0.2,268.29,185.0,83.29,Retail Store,Credit Card,5
ORD-01297,2026-03-23,C1249,Corporate,Central,Ottawa,Accessories,Keyboard,2,68.65,0,137.3,56.0,81.3,Online,Bank Transfer,
ORD-01298,2025-08-08,C1192,Small Business,Central,Ottawa,Accessories,Mouse,1,39.3,0,39.3,14.0,25.3,Online,Credit Card,4
ORD-01299,2025-03-26,C1357,Consumer,West,Calgary,Electronics,Laptop,1,926.41,0.15,787.45,620.0,167.45,Partner,Credit Card,4
ORD-01300,2025-01-03,C1182,Corporate,Central,Toronto,Electronics,Laptop,1,929.4,0.1,836.46,620.0,216.46,Online,Credit Card,4
ORD-01301,2025-06-19,C1098,Small Business,Central,Ottawa,Electronics,Monitor,1,258.03,0.05,245.13,145.0,100.13,Partner,Bank Transfer,4
ORD-01302,2026-05-18,C1236,Corporate,West,Victoria,Electronics,Printer,1,192.76,0.05,183.12,112.0,71.12,Online,Debit Card,5
ORD-01303,2026-06-12,C1242,Consumer,West,Victoria,Electronics,Printer,1,193.25,0,193.25,112.0,81.25,Online,PayPal,
ORD-01304,2026-06-06,C1107,Corporate,Central,Ottawa,Furniture,Standing Desk,2,559.13,0.15,950.52,660.0,290.52,Retail Store,Bank Transfer,4
ORD-01305,2025-06-02,C1076,Small Business,East,Montreal,Electronics,Laptop,1,895.39,0,895.39,620.0,275.39,Online,PayPal,4
ORD-01306,2025-12-07,C1282,Consumer,East,Quebec City,Electronics,Printer,3,203.36,0.15,518.57,336.0,182.57,Online,Debit Card,5
ORD-01307,2026-04-30,C1129,Consumer,East,Montreal,Furniture,Office Chair,1,341.64,0,341.64,185.0,156.64,Online,Debit Card,5
ORD-01308,2026-05-25,C1362,Corporate,Central,Winnipeg,Furniture,Standing Desk,4,563.48,0.1,2028.53,1320.0,708.53,Online,PayPal,5
ORD-01309,2025-07-08,C1122,Consumer,West,Vancouver,Accessories,Headset,2,93.45,0,186.9,76.0,110.9,Partner,PayPal,
ORD-01310,2025-07-27,C1172,Consumer,East,Montreal,Furniture,Standing Desk,1,556.31,0,556.31,330.0,226.31,Online,Credit Card,3
ORD-01311,2026-05-10,C1200,Small Business,East,Montreal,Accessories,Mouse,1,39.08,0.1,35.17,14.0,21.17,Partner,Bank Transfer,4
ORD-01312,2025-02-10,C1208,Consumer,Central,Winnipeg,Electronics,Printer,2,196.64,0,393.28,224.0,169.28,Retail Store,Bank Transfer,4
ORD-01313,2026-03-04,C1333,Consumer,Central,Winnipeg,Electronics,Printer,1,196.0,0.05,186.2,112.0,74.2,Retail Store,Debit Card,3
ORD-01314,2025-09-18,C1220,Consumer,Central,Ottawa,Electronics,Laptop,2,890.72,0.05,1692.37,1240.0,452.37,Partner,Credit Card,3
ORD-01315,2025-10-08,C1393,Corporate,East,Halifax,Furniture,Standing Desk,1,565.83,0.1,509.25,330.0,179.25,Retail Store,Bank Transfer,3
ORD-01316,2025-08-07,C1168,Consumer,East,Halifax,Accessories,USB-C Hub,1,80.48,0.2,64.38,31.0,33.38,Online,Debit Card,4
ORD-01317,2025-01-15,C1374,Consumer,East,Quebec City,Electronics,Monitor,1,260.77,0,260.77,145.0,115.77,Online,Debit Card,5
ORD-01318,2025-10-27,C1147,Consumer,East,Quebec City,Furniture,Standing Desk,1,564.57,0,564.57,330.0,234.57,Retail Store,Credit Card,5
ORD-01319,2025-03-20,C1091,Consumer,West,Vancouver,Electronics,Laptop,8,879.29,0.1,6330.89,4960.0,1370.89,Retail Store,Bank Transfer,4
ORD-01320,2025-12-12,C1180,Consumer,West,Calgary,Accessories,USB-C Hub,2,76.66,0,153.32,62.0,91.32,Retail Store,Bank Transfer,4
ORD-01321,2025-07-13,C1083,Small Business,East,Quebec City,Electronics,Laptop,6,944.28,0.1,5099.11,3720.0,1379.11,Partner,PayPal,4
ORD-01322,2025-06-14,C1199,Corporate,East,Halifax,Accessories,USB-C Hub,1,78.71,0,78.71,31.0,47.71,Retail Store,Credit Card,5
ORD-01323,2026-06-09,C1381,Small Business,Central,Toronto,Accessories,Keyboard,1,66.96,0.1,60.26,28.0,32.26,Retail Store,Bank Transfer,4
ORD-01324,2026-04-14,C1340,Consumer,Central,Ottawa,Furniture,Office Chair,1,325.22,0,325.22,185.0,140.22,Online,PayPal,5
ORD-01325,2026-03-02,C1059,Consumer,East,Montreal,Furniture,Office Chair,5,332.02,0.05,1577.09,925.0,652.09,Retail Store,Bank Transfer,4
ORD-01326,2026-05-22,C1274,Corporate,East,Halifax,Furniture,Office Chair,1,321.61,0.1,289.45,185.0,104.45,Retail Store,PayPal,5
ORD-01327,2025-02-09,C1143,Corporate,West,Vancouver,Accessories,Headset,3,94.48,0.1,255.1,114.0,141.1,Retail Store,Bank Transfer,5
ORD-01328,2025-03-18,C1094,Small Business,East,Quebec City,Electronics,Monitor,2,244.62,0,489.24,290.0,199.24,Online,Debit Card,4
ORD-01329,2026-06-22,C1093,Consumer,East,Halifax,Electronics,Monitor,2,259.7,0,519.4,290.0,229.4,Online,Credit Card,4
ORD-01330,2025-08-26,C1281,Small Business,West,Victoria,Accessories,Headset,5,92.79,0.15,394.36,190.0,204.36,Retail Store,PayPal,5
ORD-01331,2025-04-13,C1035,Consumer,Central,Toronto,Accessories,Headset,6,85.96,0,515.76,228.0,287.76,Retail Store,Credit Card,4
ORD-01332,2025-04-20,C1406,Consumer,Central,Toronto,Electronics,Webcam,4,125.27,0,501.08,220.0,281.08,Online,Credit Card,4
ORD-01333,2025-12-09,C1086,Consumer,West,Vancouver,Electronics,Printer,3,204.56,0.05,583.0,336.0,247.0,Retail Store,Bank Transfer,4
ORD-01334,2025-01-06,C1220,Small Business,East,Halifax,Accessories,Headset,2,87.63,0.05,166.5,76.0,90.5,Retail Store,Bank Transfer,4
ORD-01335,2025-07-17,C1315,Corporate,East,Quebec City,Furniture,Office Chair,1,322.38,0.05,306.26,185.0,121.26,Online,Bank Transfer,4
ORD-01336,2025-09-19,C1295,Consumer,East,Halifax,Electronics,Webcam,1,122.29,0.1,110.06,55.0,55.06,Retail Store,Credit Card,4
ORD-01337,2025-09-12,C1111,Consumer,West,Calgary,Electronics,Laptop,1,890.51,0,890.51,620.0,270.51,Online,Credit Card,5
ORD-01338,2025-01-03,C1370,Consumer,East,Montreal,Electronics,Monitor,4,241.1,0,964.4,580.0,384.4,Online,PayPal,4
